# File: PLEXOS_World_memberships.csv
# Title: PLEXOS-World Memberships Mapping File
# Units: N/A (mapping file)
# Source: Brinkerink; Deane; 2020; PLEXOS-World 2015; https://doi.org/10.7910/DVN/CBYXBY; Harvard Dataverse; V6; U; UNF:6:fyT1L5t+sHlvSHolxelaVg==[PLEXOS-World 2015 Gold V1.1.tab]
# Comments: 'Memberships' sheet from PLEXOS-World 2015 Gold V1.1.tab. PLEXOS-World 2015 model in raw data format. As part of the model data this file includes among others all global power plant capacities as well as existing NTC transmission capacities between countries and sub-country regions as of 2015. See the supplementary material document and the main journal paper for more detail. The most important sheets in the file are the 'Objects' sheet (includes all modeled objects); the 'Memberships' sheet (defines interrelationships between objects); the Attributes sheet (among others includes geolocations of objects) and the properties sheet (includes all quantified property values of objects).
# Column types: ccccc 
# ----------
parent_class,child_class,collection,parent_object,child_object
Generator,Fuel,Fuels,GBR_Hyd_Ceannacroc18759,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_ChaorachHydro18768,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_ChonaisHydro18802,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_CiaAig18807,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Clachan18808,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Clunie18825,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Cruachan18925,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Cuaich18933,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_CuileigHydroS18935,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Culligran18936,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_CulligranCompe18937,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Dalchonzie18948,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Deanie18959,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Derrydarroch18978,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Dinorwig18989,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_DonichWaterHy18995,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_DouglasWater18999,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Drumjohn19009,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Earlstoun19035,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_EasaGhaill19036,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_EderlineHydro19058,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_ElanValleyHyd19067,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_FasnakyleCompe19112,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Ffestiniog19127,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Finlarig19136,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Foyers19161,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_FoyersFalls19162,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_GarbhaigHydro19181,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Garrogie19187,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Gaur19191,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Glendoe19220,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_GlenFyneMerk19214,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Glenlee19222,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Glenmoriston19223,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Grudie19302,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_InnerhaddenBur19481,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_InnerwickHydro19482,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Inverawe19484,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Inverfarigaig19485,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Invergarry19486,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_InverHydro19483,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Inverlael19488,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_InvervarHydro19489,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_KeltneyburnHyd19509,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Kendoon19512,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_KerryFalls19519,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Kilmelfort19529,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Kilmorack19530,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Kingairloch19537,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_KinlochlevenHy19542,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Lairg19564,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LangwellEstate19682,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LeacannHydro19687,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Lednock19688,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Livishie19725,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LlynBrianneDa19733,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LlynCelyn19734,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LochAnLaoigh19737,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Lochay19744,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LochayCompensa19745,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LochDubh19739,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LochEildeMor19740,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LochEricht19741,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_LochGair19742,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Lubreoch19793,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Lussa19797,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Maentwrog19810,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Maldie19819,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Mucomir19925,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_MullardochTunn19930,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Nant19947,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_NevisRange19963,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Orrin20046,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Pitlochry20131,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Rannoch20192,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Rheidol20218,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_RiverE20233,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_RiverLochyHyd20234,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_RiverPattack20235,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_RiverTaodailH20236,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Shin20356,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Sloy20394,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_SronMor20438,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Stonebyres20473,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_StorrLochs20481,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Striven20492,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Tongland20584,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_TorrAchilty20588,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Tummel20632,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_Turretwatertr20635,Europe_Hyd
Generator,Fuel,Fuels,GBR_Hyd_UisgeDubhHydr20651,Europe_Hyd
Generator,Fuel,Fuels,GBR_Nuc_DungenessB19020,Europe_Nuc
Generator,Fuel,Fuels,GBR_Nuc_Hartlepool19347,Europe_Nuc
Generator,Fuel,Fuels,GBR_Nuc_Heysham119372,Europe_Nuc
Generator,Fuel,Fuels,GBR_Nuc_Heysham219373,Europe_Nuc
Generator,Fuel,Fuels,GBR_Nuc_HinkleyPointB19421,Europe_Nuc
Generator,Fuel,Fuels,GBR_Nuc_HunterstonB19464,Europe_Nuc
Generator,Fuel,Fuels,GBR_Nuc_SizewellB20375,Europe_Nuc
Generator,Fuel,Fuels,GBR_Nuc_Torness20587,Europe_Nuc
Generator,Fuel,Fuels,GBR_Oil_Bowmore18601,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_Burghfield18663,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_Capacity Scaler,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_Chickerell18793,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_FiveOaks19138,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_IndianQueens19477,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_Kirkwall19548,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_Lerwick19694,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_LochCarnanSo19738,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_Stornoway20480,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_Thatcham20540,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Oil_Tiree20575,EU-GBR Oil
Generator,Fuel,Fuels,GBR_Sol_289FinvoyRoad18315,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_30Acres18316,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AbbeyFarm18322,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AbbeyFieldsFa18323,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AbbotsAnn18324,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AbbotsRipton18325,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AbbotsRiptonS18326,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Abergelli18328,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AberporthSolar18329,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AgriculturalLa18338,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AirfieldFarmP18343,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AlanBartlett18345,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AlbrightonSola18346,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AldiCardiff18348,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AldiDistributi18349,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AldiDistributi18350,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AldiDistributi18351,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AllerCourtFar18352,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AMBLESTONSOLAR18320,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AmcorFlexibles18367,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AndoverSolarF18370,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AnthonyEstate18371,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ArkwrightSolar18384,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ArnaWoodSolar18389,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Ashby18394,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AshlawnFarm18395,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Askern18396,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Aspatria18397,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AstleySolarFa18400,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AstonHouseSol18401,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Atherstone18402,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AvenueFarm18412,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AverhillFarm18413,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_AyshfordCourt18421,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BaberghHomeSo18429,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BAESamlesbury18423,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BaglanBaySola18433,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BakeFarmSolar18436,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BakersFarmso18437,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BalheartySolar18441,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BallinderryRoa18442,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BallinderryRoa18443,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BallsWoodSola18444,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BallyboleySola18445,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BannRoadRash18454,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BannRoadTull18455,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BarleyWoodFar18458,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BarnbyMoor18463,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BarnFarmres18462,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BarrFarmLimit18466,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BartonCloseSo18469,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BartonSolarFa18470,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BarughFarm18471,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BarvillsSolar18472,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BasinBridgeFa18473,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BassingbournSo18475,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BattensFarmSo18477,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BayFarm18479,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BeafordBrookS18481,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BeckleySolarF18485,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Bedborough18490,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BeechgroveFarm18492,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Benbole18507,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BenthamFarm18511,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BentleyEstate18512,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BentleyEstate18513,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BentSpurSolar18510,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BerthlwydFarm18518,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Berwicksolarf18519,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BidwellSolarF18528,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BiglisFarm18529,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BilshamFarm18532,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Bilsthorpe18533,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BilsthorpeLan18534,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Binsted18537,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BIOSSENCESOLAR18425,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BirchAirfield18538,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BishopsSutton18541,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BishopsWaltha18540,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BlabySolarFar18543,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BlackawtonSola18552,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BlackBushFarm18544,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BlackPeakFarm18550,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BlackwellGrang18557,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BlakenhallPark18560,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Blatchworthy18562,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BlenchesMillS18563,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BluegatesSolar18568,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BlueHouse18567,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BMWUKManufact18426,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Bobbingsolarf18572,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Bodmin18574,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BodorganSolar18575,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BodwenSolarPa18577,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BolsovermoorQu18579,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BombardierFact18582,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BommertownSola18583,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BoscombeAirfie18589,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BottomPlain18591,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BourneFarm18594,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BourneParkSo18595,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BowdenLaneSol18599,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BowerhouseFarm18600,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BoxtedAirfield18602,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BQSwindonDC18422,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BradfordSolar18606,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BransholmeSola18612,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Branstonsolar18613,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BrattonFleming18614,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BraydonManorF18615,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BriarSolarFar18620,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BrickyardBarn18621,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BroadgateSolar18627,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BronwylfaReser18636,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Brookbarn18640,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BrookFarm18638,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BrookHallFarm18639,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BroxtedSolarP18646,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Brynteg18653,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Brynwhilachsol18654,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BrynyrOdynSo18651,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BullsHeadNort18656,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BumpersFarmPh18657,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BunnsHillSol18658,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BurntstalkSola18671,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BurrowtonFarm18674,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Burthy18675,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BurtonFarm18676,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BurtonPedwardi18677,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BuryGreenFarm18682,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BuryLane18683,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BypassNurserie18690,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_BystockSolarF18691,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CaddingtonSola18694,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CaddingtonSola18695,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Cadland218696,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CaeremlynSolar18697,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CaergarwFarm18698,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CairnhillFarm18700,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CairnmoreSolar18702,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CairnmoreSolar18703,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CaldecoteManor18704,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CallingtonSola18709,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CanadaFarm18712,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CanopusFarm18715,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CantelupeSolar18716,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CanworthyWater18717,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Capacity Scaler,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CapelandFarm18720,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CapelGrangeSo18718,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CarinesFarmSo18724,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CarlamHillEdu18725,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CarloggasFarm18727,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CarltonFarmSo18728,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CarnemoughFarm18731,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CarverHaymos18744,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CastleCombe18748,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CastleEatonFa18749,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CaswellFarmSo18753,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CausilgeySolar18758,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CefnBetingauF18760,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChalcroftSolar18765,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChalgroveSolar18766,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChanceryFarm18767,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChapelFarm18769,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChapelHill18771,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChapelLanePar18772,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChapelLanePar18773,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChapelLanePar18774,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChardSolarPar18776,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CharityFarm18777,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChawtonFarmSo18778,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChedistonHall18779,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChelvestonAirf18784,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChelvestonAirf18785,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChelvestonRene18786,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChelwoodSolar18789,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChelworthIndus18790,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CherryTreeFar18791,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChesterEnergy18792,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChiltonCantelo18794,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChisbonSolarF18799,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Chittering18800,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChitteringSola18801,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChristchurchEn18803,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChurchFarmS18804,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ChynowethFarm18806,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ClannSolarFar18810,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Claphamsolarf18811,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ClaptonFarmSo18812,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ClawddDdu18814,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ClayhillFarm18815,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ClaypitMoorSo18816,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ClearwellFarm18817,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CleaveFarm18818,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CobbsCrossSol18830,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CockettValley18831,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CockhillSolar18832,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ColdHarbour18835,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CollacottFarm18840,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_ColpmansFarm18842,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Coltishall118844,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CombermereAbbe18846,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CommonFarm18847,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CondoverAirfie18850,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CondoverGreen18849,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CongresburySol18851,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CoombeFarm18858,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CoombesheadSol18859,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CooperHouseFa18860,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CopleyFarm18861,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CorntownFarm18866,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_Cotgrave18873,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CotonParkSola18874,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CourtColmanso18881,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CourtFarmRes18882,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CowdownLane18885,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CranhamGolfCo18895,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CrannafordSola18896,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CrapnellFarmS18897,Europe_Sol
Generator,Fuel,Fuels,GBR_Sol_CRAYSMARSHSOLA18692,Europe_Sol
